name,profile_link,location,time_registered,last_seen,personal_text,gender,twitter,time_spent_online,no_of_posts,no_of_topics
frozen70,https://www.nairaland.com/frozen70,lagos,"September 26, 2017",9:25pm,be happy keep smiling ,f,,3 months & 27 days,11882,6
Elsueno,https://www.nairaland.com/elsueno,Mummy G.Os parish,"July 25, 2020",3:09pm,,,,15 days & 2 hours,2740,0
dahmie2013,https://www.nairaland.com/dahmie2013,,"March 18, 2013",11:39pm,,,,7 months & 7 days,2496,73
PENNYSWAP,https://www.nairaland.com/pennyswap,,"June 14, 2021",9:25pm,,,,21 days & 3 hours,820,4
HRMK,https://www.nairaland.com/hrmk,,"December 26, 2018",10:53am,,,,1 month & 8 days,4259,33
ajayiopy,https://www.nairaland.com/ajayiopy,,"January 01, 2013",4:58pm,,,,1 month & 14 days,1370,0
Westernequinox,https://www.nairaland.com/westernequinox,,"June 16, 2021",11:03pm,"Eternity is all that matters, anything that is temporary is mundane",,,26 days & 1 hour,223,0
BabaIbo,https://www.nairaland.com/babaibo,Somewhere in Nigeria,"May 15, 2015",2:50pm On Jul 11,Neutral for now... I am yet to decide on who my candidate for 2023 election will be. ,,,2 months & 26 days,5295,17
Skillsnigeria,https://www.nairaland.com/skillsnigeria,,"December 27, 2019",11:38pm,"Learn laptop/mobile phone repair, solar,inverter/satellite TV installation, mobile phone accessories business and many others at the comfort of your home",,Whatsapp 09077269910,2 months & 13 days,11622,33
cletz991,https://www.nairaland.com/cletz991,South south,"July 04, 2014",9:30pm,Better life,m,,4 months & 20 days,1423,21
bigcee,https://www.nairaland.com/bigcee,,"April 29, 2010",10:26pm,Cynosure,m,,8 months & 6 days,6576,22
Plugsk,https://www.nairaland.com/plugsk,Akwa Ibom,"May 05, 2022",6:04pm,,m,,3 days & 6 hours,129,0
Weezy463,https://www.nairaland.com/weezy463,Ondo State,"November 27, 2021",10:27am,,m,,2 days & 8 hours,207,0
Soho16,https://www.nairaland.com/soho16,,"December 31, 2019",7:47pm,,m,,24 days & 9 hours,15,1
RaptObserver,https://www.nairaland.com/raptobserver,Abuja,"August 05, 2016",8:34pm,Never give up on what you believe in.,,,1 month & 10 days,852,7
uthlaw,https://www.nairaland.com/uthlaw,On Earth,"July 14, 2015",9:47pm,Livin everyday like I'm gonna die,m,,4 months & 28 days,6612,7
obayendo1010,https://www.nairaland.com/obayendo1010,Asaba/lagos. ,"April 13, 2017",7:09pm,Respect and Power,m,@obayendo04,2 months & 4 days,313,5
DaddyGngeess,https://www.nairaland.com/daddygngeess,,"December 22, 2012",11:33pm,Don't quit on your legit hustle get a reward for it...,m,,3 months & 8 days,1544,0
lagbaja,https://www.nairaland.com/lagbaja,Lagos,"December 07, 2005",9:19pm,,m,,8 months & 10 days,612,99
KIDfurniture,https://www.nairaland.com/kidfurniture,Kano,"January 12, 2018",5:00pm,One Nigeria,m,,1 month & 22 days,1840,5
Lexusgs430,https://www.nairaland.com/lexusgs430,In my Lounge,"November 15, 2010",10:55pm,WhatsApp - 08180134422 ,,,1 year & 5 months,58273,190
Olayetan,https://www.nairaland.com/olayetan,Lagos,"March 25, 2017",10:33pm,Nurture ur life in d ryt way,m,,1 month & 13 days,2051,47
Paulplayy,https://www.nairaland.com/paulplayy,,"September 05, 2021",10:20am On Jul 04,,,,4 days & 20 hours,134,12
dake40,https://www.nairaland.com/dake40,,"November 02, 2012",8:40pm,,m,,5 months & 5 days,1045,42
kedira59,https://www.nairaland.com/kedira59,,"May 26, 2022",7:52pm On May 27,,,,56 minutes & 41 seconds,8,0
Carcinogenic,https://www.nairaland.com/carcinogenic,I am with you ,"April 08, 2021",9:53am On Jul 23,Sometimes life is not as we planned them. ,m,No access,22 hours & 48 minutes,45,1
babington91,https://www.nairaland.com/babington91,Abẹokuta,"September 10, 2013",2:04pm,S24GLOBALKONCEPT,m,Iambabington,1 month & 24 days,438,30
duduade,https://www.nairaland.com/duduade,Plato,"January 26, 2015",10:33pm,Love radiates in me,,,4 months & 13 days,6135,15
harjay1986,https://www.nairaland.com/harjay1986,laaaalllaa,"July 12, 2015",10:09pm,,,,1 month & 22 days,532,0
Hartugrin27,https://www.nairaland.com/hartugrin27,Lagos ,"April 04, 2020",9:48am On Jun 07,Holy man,m,Ha2_grin,7 days & 7 hours,240,14
Treasure17,https://www.nairaland.com/treasure17,Lagos,"February 14, 2017",11:41pm,All I see is GRACE. ,m,,3 months & 12 days,5242,21
somehow,https://www.nairaland.com/somehow,The family is the prototype of the society,"October 07, 2009",9:24pm,"Labeling people ""black"" is erroneous as the people described as ""black"" actually have brown skin.[4]",,,6 months & 11 days,12986,40
Vultron101,https://www.nairaland.com/vultron101,DETROIT MI,"July 27, 2020",5:22pm On Jul 24,"GET OUT OF MY PROFILE FOOL, ",,,8 days & 23 hours,261,0
EgunMogaji2,https://www.nairaland.com/egunmogaji2,"Omi Adio, Ibadan.","August 20, 2019",9:58pm,,,,3 months & 5 days,7538,74
ThinkSmarter,https://www.nairaland.com/thinksmarter,,"December 05, 2016",1:32pm,,m,,3 months & 17 days,2432,26
Pascals09,https://www.nairaland.com/pascals09,China,"February 10, 2018",8:40pm,,m,,22 days & 12 hours,52,0
hotplate,https://www.nairaland.com/hotplate," Benin","September 14, 2017",12:20pm,"“Earn your success based on service to others, not at the expense of others.”",m,,1 month & 19 days,652,11
Shagamoni,https://www.nairaland.com/shagamoni,,"May 25, 2022",3:06pm On Jul 25,"What God cannot, does not exist",m,,11 hours & 44 minutes,59,0
Natjojo,https://www.nairaland.com/natjojo,,"April 18, 2022",2:05am On Jun 06,,,,1 day & 1 hour,19,1
geemd434,https://www.nairaland.com/geemd434,,"March 03, 2015",5:18pm,,,,18 days & 22 hours,542,0
kriss27,https://www.nairaland.com/kriss27,Paradise ,"January 01, 2017",8:10pm,don`t  expect me to be perfect cause I am only mortal ,m,@officialrayn1,2 months & 20 days,953,10
onlysose,https://www.nairaland.com/onlysose,lagos,"August 24, 2007",11:38pm,,m,,29 days,139,11
Thanksful,https://www.nairaland.com/thanksful,,"June 27, 2021",10:24pm,,,,18 days & 13 hours,1736,19
dammyco,https://www.nairaland.com/dammyco,Lagos,"December 30, 2018",7:58pm On Jul 25,I love you all,m,,5 days & 13 hours,347,1
YomiYarzo,https://www.nairaland.com/yomiyarzo,,"June 11, 2012",8:10pm,,,,17 days & 5 hours,38,2
byrron,https://www.nairaland.com/byrron,MARYLAND: USA,"March 23, 2008",12:00pm,,m,@VubacosmsVic,5 months & 18 days,8064,171
Abujason,https://www.nairaland.com/abujason,,"June 11, 2021",10:43pm,,,,1 month,2633,44
vanunu,https://www.nairaland.com/vanunu,,"April 01, 2006",9:15pm,,,,6 months & 5 days,1720,22
richfriendsng,https://www.nairaland.com/richfriendsng,,"June 19, 2017",1:32pm On Jun 03,,,,16 days & 19 hours,442,33
merits,https://www.nairaland.com/merits,PARADISE ,"January 04, 2013",3:26pm,AM EXCEL,m,@????????,3 months & 26 days,5144,25
ThankGodFriday,https://www.nairaland.com/thankgodfriday,,"August 31, 2021",7:37pm,,m,,13 days & 15 hours,676,6
Sunnic4sure,https://www.nairaland.com/sunnic4sure,,"May 19, 2022",11:22pm,,,,4 days & 11 hours,11,0
emmykk,https://www.nairaland.com/emmykk,portharcourt-Rivers State,"April 11, 2011",10:41am,Be at Peace with all Men,m,,2 months & 26 days,5042,130
poweredcom,https://www.nairaland.com/poweredcom,"My ""To-Be-Done"" List: 1̶.̶ ̶O̶s̶a̶m̶a̶ ̶B̶i̶n̶ ̶L̶a̶d̶e̶n̶ 2.Buhari","April 08, 2010",2:38pm,If u give me 10 Bitches..i 'll Bleep all 10.,m,,2 months & 7 days,8999,301
Chuksmill,https://www.nairaland.com/chuksmill,,"September 01, 2018",11:11pm,,m,,2 days & 21 hours,22,0
ernestchykern,https://www.nairaland.com/ernestchykern,lagos,"December 11, 2018",3:21am On Jul 05,"A lover of God, humanity and arts...music",m,Ernestetial,12 hours & 55 minutes,49,18
Nyne,https://www.nairaland.com/nyne,,"June 11, 2021",7:21pm On Jul 19,,,,6 days & 19 hours,282,7
Yampotatocarrot,https://www.nairaland.com/yampotatocarrot,,"March 23, 2015",10:55pm,,m,,5 months & 9 days,3232,8
lereinter,https://www.nairaland.com/lereinter,,"February 09, 2016",9:48pm,,m,,3 months & 4 days,8472,37
Enumerator,https://www.nairaland.com/enumerator,Venus,"April 29, 2022",10:38am,"We  buy All kinds of gift cards at Higher Rates than any other plug, 100% reliability.",m,,7 days & 13 hours,880,0
Timagex,https://www.nairaland.com/timagex,"ibadan, Nigeria.","July 03, 2017",10:37pm,photographer!!!!,m,@4togirafa,4 months & 14 days,2247,13
07kjb,https://www.nairaland.com/07kjb,,"January 02, 2022",9:17pm,,,,27 days & 13 hours,970,3
Allisgud,https://www.nairaland.com/allisgud,,"September 06, 2021",8:24pm,,,,19 days & 6 hours,1500,0
OvaSabi1,https://www.nairaland.com/ovasabi1,"Abuja, Nigeria","September 28, 2016",10:26pm,,f,,1 month & 10 days,709,17
purehustle101,https://www.nairaland.com/purehustle101,,"May 01, 2018",10:18pm,,m,,2 hours & 36 minutes,88,0
eddieguru,https://www.nairaland.com/eddieguru,port harcourt city,"August 23, 2017",10:10am On Jul 25,Eddie ,m,eduoheddie86@gmail.com,28 days & 4 hours,896,11
vickydevoka,https://www.nairaland.com/vickydevoka,Abuja,"September 02, 2013",8:18pm,Trust no one but God. ,m,,6 months,8599,0
Leonardo1876,https://www.nairaland.com/leonardo1876,Lagos,"April 08, 2017",9:09am On Jun 20,To dare is to do.,m,,9 days & 18 hours,10,0
benazir,https://www.nairaland.com/benazir,Lagos,"August 24, 2018",10:28pm,,m,,10 days & 11 hours,32,0
Deicide,https://www.nairaland.com/deicide,,"August 20, 2016",9:07pm,,,,3 months & 27 days,6009,153
armyofone,https://www.nairaland.com/armyofone,Uhuru,"October 23, 2010",8:14pm,,m,,2 months & 19 days,7681,13
excelsiorfarm,https://www.nairaland.com/excelsiorfarm,IBADAN,"October 24, 2012",9:31pm,JESUS IS LORD. NO OTHER WAY TO EVERLASTING LIFE.,m,alamu solomon,3 months & 18 days,3110,16
davidguitar20,https://www.nairaland.com/davidguitar20,abuja,"November 26, 2014",9:59pm,,m,,8 days & 3 hours,41,0
Cashio,https://www.nairaland.com/cashio,imo,"October 07, 2012",6:40pm On Jul 19,live hustling,m,,1 month & 25 days,1494,30
ntipro,https://www.nairaland.com/ntipro,Lagos,"September 01, 2021",6:56pm On Jul 24,,,,5 days,165,14
MadamOk,https://www.nairaland.com/madamok,Nigeria ,"March 20, 2022",8:47am,Untouchable creature ,f,,4 days & 5 hours,389,0
snrpedro,https://www.nairaland.com/snrpedro,,"July 22, 2018",7:05pm,back ugly niQQa,m,,15 hours & 7 minutes,4,0
Dubetex96,https://www.nairaland.com/dubetex96,Awka,"November 17, 2017",1:18pm On Jul 01,Nothing is ever straight forward as it appears ,m,Account not ready,23 days & 7 hours,451,18
giftiy,https://www.nairaland.com/giftiy,lagos,"July 19, 2012",12:23pm,my personality matters,m,,21 days & 23 hours,224,7
Pointblack,https://www.nairaland.com/pointblack,,"May 25, 2022",9:22am,,,,14 hours & 42 minutes,5,0
astute28,https://www.nairaland.com/astute28,,"February 27, 2013",5:48pm,,,,16 days & 15 hours,129,0
Blake755,https://www.nairaland.com/blake755,,"September 05, 2021",11:38pm,If you had been in my mind for a sec I swear you gonna broke down ND I have been feeling like this for yrs,,,21 days & 21 hours,959,7
Bareke,https://www.nairaland.com/bareke,,"May 24, 2022",6:05pm On Jul 23,Not all business that are legit are free,f,,6 hours & 9 minutes,14,5
MrPRevailer,https://www.nairaland.com/mrprevailer,,"April 10, 2016",8:40am On Jul 25,"Are you ready for the Rapture? https://www.raptureready.com/information-for-those-left-behind/ ||AVOID FAKE NEWS MASS-MEDIA | Use this resource: Reclaimthenet.org, Nowtheendbegins.com Stevequayle.com | YouTube: UncensoredChina, EpochTimes..",m,,25 days,2285,136
EndSARS77,https://www.nairaland.com/endsars77,,"December 25, 2020",9:37pm On Jul 23,,,,2 days & 6 hours,185,48
Ajilenu,https://www.nairaland.com/ajilenu,,"April 12, 2021",10:30am On Jun 04,,,,2 days & 22 hours,895,0
Yinksy09,https://www.nairaland.com/yinksy09,Lagos,"September 10, 2019",6:38pm On Jul 04,,m,@yinksy09,6 days & 8 hours,1128,177
ClixMaster,https://www.nairaland.com/clixmaster,Abuja,"September 28, 2017",8:08pm,"We can help you design all kinds of websites like investment websites, blogs, company websites, etc. ",m,,2 months & 4 days,1420,32
olaodun,https://www.nairaland.com/olaodun,,"November 13, 2012",4:40am,,,,20 days & 12 hours,659,534
SegunAj,https://www.nairaland.com/segunaj,Abuja,"October 16, 2014",3:03pm On Jul 18,I love my life and im tryin to live it to the fullest;in hacking aeything hackable   (PACE),m,@SEGUN002 ,19 days & 16 hours,171,0
Roseey0,https://www.nairaland.com/roseey0,Nigeria,"July 25, 2012",4:24pm On Jul 24,"Slow buds the pink dawn like a rose From out night's gray and cloudy sheath; Softly and still it grows and grows, Petal by petal, leaf by leaf.",f," @fertilecorner ",2 months & 22 days,2581,18
OlaRolls,https://www.nairaland.com/olarolls,,"March 22, 2010",7:51pm On Jul 25,exclusively loaded,m,,7 days & 5 hours,291,28
victor175,https://www.nairaland.com/victor175,Lagos,"September 26, 2017",1:31am,,m,,27 days & 5 hours,218,10
madprophet,https://www.nairaland.com/madprophet,https:///JhIAQ73HlMLJNkOb3rhMen,"April 05, 2017",5:02pm,youngmadprophet@gmail.com,m,,18 days & 6 hours,655,1
Frenzy01,https://www.nairaland.com/frenzy01,,"March 13, 2016",8:46pm,,m,,16 days & 4 hours,1102,109
Harrykn,https://www.nairaland.com/harrykn,Akwa Ibom state ,"December 25, 2018",7:25pm,"This is life,  live till when you're gone",,,1 month & 18 days,2952,36
kumbhuru,https://www.nairaland.com/kumbhuru,,"May 06, 2022",6:27pm On Jul 25,,,,1 day & 18 hours,78,0
QueenVaji,https://www.nairaland.com/queenvaji,,"July 26, 2018",8:13pm,,,,16 days & 23 hours,255,17
Tamarau,https://www.nairaland.com/tamarau,,"April 08, 2020",2:46pm On May 31,"I am Tamara ,an affiliate marketer ",f,,1 hour & 54 minutes,2,1
bolton,https://www.nairaland.com/bolton,Lagos ,"April 23, 2006",11:25pm On Jul 17,,m,El_pipita1,1 day & 11 hours,34,0
icnaija,https://www.nairaland.com/icnaija,,"December 19, 2020",8:02pm On Jul 07,i love you,f,,6 hours & 31 minutes,35,19
Christsheepfold,https://www.nairaland.com/christsheepfold,,"October 02, 2021",10:08pm,,,,2 days & 19 hours,16,14
offpodluxurygar,https://www.nairaland.com/offpodluxurygar,"  9th Avenue Burton-on-Trent DE14 3JZ","April 11, 2022",5:31pm,https://www.off-pod.co.uk/,m,,1 hour & 10 minutes,8,8
techmatas,https://www.nairaland.com/techmatas,Port Harcourt,"September 09, 2014",11:41pm,Call  08160052942,,https://twitter.com/acecatech1,19 days & 11 hours,600,44
Dominiondom,https://www.nairaland.com/dominiondom,,"June 08, 2022",2:36pm On Jul 05,,,,1 hour & 58 minutes,24,0
chiefzebulu,https://www.nairaland.com/chiefzebulu,Jos south ,"June 07, 2022",12:26pm On Jul 25,"Politics, adventure, Africa ",m,,2 hours & 20 minutes,24,0
smalldoctor002,https://www.nairaland.com/smalldoctor002,Lagos,"June 07, 2022",3:14pm,Medical student ,m,,4 hours & 1 minute,35,0
benbalogun6,https://www.nairaland.com/benbalogun6,,"July 26, 2022",8:17pm,,,,19 minutes & 30 seconds,1,1
heendrix,https://www.nairaland.com/heendrix,South ,"August 24, 2017",11:19pm,,m,,1 month & 18 days,5465,37
olawalesammy,https://www.nairaland.com/olawalesammy,,"October 03, 2019",6:55am On Apr 16,BEHIND EVERY SUCCESS STORY THERE'S ALWAYS AN UNTOLD STORY,m,,3 days & 22 hours,44,3
billynoni,https://www.nairaland.com/billynoni,Lasgidi,"October 25, 2012",8:04am On Jun 26,"|| Online Extrovert || Offline Introvert || God, Oxygen, Food, other extras- In that order || I love you too (If you love me) ||",m,You people will abuse it,3 months & 10 days,1471,64
Mbee247,https://www.nairaland.com/mbee247,"Lagos, Nigeria","June 18, 2019",5:15pm On Jul 25,One of the greatest skill man can ever learn is to learning how to sell!  Remember thah!,m,,3 days & 17 hours,212,98
homeboy205,https://www.nairaland.com/homeboy205,,"September 22, 2013",8:42pm,,,,2 months & 20 days,1187,24
Robnectar,https://www.nairaland.com/robnectar,Mars,"November 01, 2018",12:17pm On Jul 18,"all for 1, 1 for all ",m,Robnectar,1 month & 25 days,1446,7
ShitHead,https://www.nairaland.com/shithead,Toilet,"January 17, 2016",4:58pm On Jul 25,,m,,2 months & 22 days,1323,0
Factfinder1,https://www.nairaland.com/factfinder1,Africa,"February 12, 2017",11:40pm,,m,@ogashub,3 months & 27 days,4834,543
EXLOVER,https://www.nairaland.com/exlover,My Home,"February 16, 2015",10:07pm,,m,,3 months & 26 days,2930,77
mbahdi,https://www.nairaland.com/mbahdi,Nasarawa,"January 17, 2016",9:13pm,"I love Jesus,what about you?",m,,2 months & 5 days,1680,35
Waffarianman,https://www.nairaland.com/waffarianman,Warri,"October 05, 2016",3:55pm On Jul 25,"Don't be afraid to stand for what you believe in, if that means standing alonr",m,,2 months & 26 days,1467,13
winterlover,https://www.nairaland.com/winterlover,,"September 20, 2021",12:02pm On Jan 04,,,,3 days & 18 hours,281,1
SouthNigeriac,https://www.nairaland.com/southnigeriac,,"July 10, 2021","5:07am On Nov 11, 2021",,,,1 day & 12 hours,63,6
Reliablesam,https://www.nairaland.com/reliablesam,Nigeria. ,"September 18, 2021",3:08pm On Jul 01,FAST & RELIABLE ,m,,14 hours & 26 minutes,32,0
googlepikins,https://www.nairaland.com/googlepikins,,"May 09, 2016",9:13pm,,,,1 month & 2 days,2807,20
ettacool,https://www.nairaland.com/ettacool,"Calabar, Nigeria","May 31, 2010",1:27pm,,m,@ettacool,22 days & 2 hours,61,1
GRACEGLORY,https://www.nairaland.com/graceglory," Ota, Ogun State, Nigeria. ","October 22, 2013",10:52pm,"No matter how gifted a man is; if he lacks character, he will not have value. Nature is far superior to efforts; thus, other than spend more time on effort, we need to spend more time in building the kind of nature that will secure the desired future",,"@graceglorytvs, @graceglorytvs (Instagram) Graceglory TVs (Facebook), ",3 months & 29 days,21534,460
valentineuwakwe,https://www.nairaland.com/valentineuwakwe,LAGOS,"May 26, 2017",10:10pm On Jul 25,WHERE DREAMS COME TRUE!,m,,3 months & 5 days,11269,1343
slawormiir,https://www.nairaland.com/slawormiir,,"October 24, 2020",9:06am On May 25,,,,4 months & 29 days,9162,1
Gadafii,https://www.nairaland.com/gadafii,,"June 02, 2019",11:09pm,,,,1 month & 21 days,3207,4
iLegendd,https://www.nairaland.com/ilegendd,FREE ChatDicted Download: https://shop.wetclef.com/download-chatd,"May 09, 2017",4:40pm,Men's Dating Books: https://shop.wetclef.com/,,"Men's Dating Issues and PayPal Exchange Business WhatsApp Only, NOT Publishing, Crypto or Forex: 09060760264",3 months & 28 days,22463,998
moscobabs,https://www.nairaland.com/moscobabs,LAGOS,"July 25, 2012",3:16pm,mail me on moscobabs8@gmail.com,m,,8 months & 27 days,6359,326
DropsMic,https://www.nairaland.com/dropsmic,,"July 27, 2019",8:01pm,,m,,2 months & 9 days,6816,20
brownemmanuel43,https://www.nairaland.com/brownemmanuel43,lagos,"March 24, 2015",3:25pm On Jul 18,http://track.cpa.iqoption.com/click?pid=58938&offer_id=78,m,,3 months & 10 days,3133,135
niyiforeal,https://www.nairaland.com/niyiforeal,Lagos ,"May 17, 2017",8:00pm,,m,,1 month & 9 days,1672,11
kurlz,https://www.nairaland.com/kurlz,LA,"January 20, 2012",11:28pm,Love is the fulfillment of the 10 commandments! :-/,f,,1 month & 26 days,787,6
hslbroker2,https://www.nairaland.com/hslbroker2,24/7 Online response,"April 12, 2021",3:23pm On Jul 16,,,,10 days & 19 hours,1421,10
theantidote,https://www.nairaland.com/theantidote,,"October 22, 2016",2:06pm On Apr 16,,,,4 days & 8 hours,30,0
nokspos,https://www.nairaland.com/nokspos,,"January 07, 2018",8:59pm,,,,23 days & 20 hours,551,4
Itzmeandu,https://www.nairaland.com/itzmeandu,,"November 17, 2020",7:44pm On Jun 29,,,,2 days & 12 hours,17,3
Cnach,https://www.nairaland.com/cnach,,"April 07, 2021","5:27pm On Nov 04, 2021",,,,14 days & 1 hour,1359,5
youngtee5,https://www.nairaland.com/youngtee5,lagos,"October 07, 2015",8:43pm,Personal ,m,Young4lv,14 days & 19 hours,142,42
Ernestforyou,https://www.nairaland.com/ernestforyou,,"June 27, 2020","2:24pm On Dec 20, 2021",,,,7 days & 7 hours,184,0
Pious101,https://www.nairaland.com/pious101,,"October 24, 2019",2:44pm On Jul 16,,,,1 month & 12 days,1036,10
Imustnottalk,https://www.nairaland.com/imustnottalk,Google,"July 18, 2021",10:16am On Jun 19,,,Bleep you,18 days & 18 hours,1010,2
mutvy,https://www.nairaland.com/mutvy,,"July 23, 2008",6:40pm,,,,19 days & 15 hours,719,2
Boniee,https://www.nairaland.com/boniee,Uyo,"April 25, 2018",9:25pm,It is what it is,m,,9 days & 9 hours,63,0
care4you,https://www.nairaland.com/care4you,,"September 14, 2021",9:37pm,,,,16 days & 5 hours,908,59
eventainment,https://www.nairaland.com/eventainment,,"March 10, 2021",9:51am,,m,,12 days & 2 hours,309,6
sassiemyk,https://www.nairaland.com/sassiemyk,,"January 10, 2015",9:33pm,,,,1 month & 9 days,532,6
criuze,https://www.nairaland.com/criuze,enugu,"October 04, 2012",7:40am On Jun 15,"call me criuze, im farly dark,, not simple. Good boy shaa, and what have you, Nigeria to the core.",m,,1 month & 5 days,1942,1
